,img_path,label,writer_id
97,./../BHSig260/Bengali/082/B-S-82-G-13.tif,1,82
98,./../BHSig260/Bengali/082/B-S-82-F-10.tif,0,82
99,./../BHSig260/Bengali/082/B-S-82-F-24.tif,0,82
100,./../BHSig260/Bengali/082/B-S-82-G-21.tif,1,82
101,./../BHSig260/Bengali/082/B-S-82-F-04.tif,0,82
102,./../BHSig260/Bengali/082/B-S-82-G-04.tif,1,82
103,./../BHSig260/Bengali/082/B-S-82-F-14.tif,0,82
104,./../BHSig260/Bengali/082/B-S-82-G-14.tif,1,82
105,./../BHSig260/Bengali/082/B-S-82-G-06.tif,1,82
106,./../BHSig260/Bengali/082/B-S-82-G-24.tif,1,82
107,./../BHSig260/Bengali/082/B-S-82-G-17.tif,1,82
108,./../BHSig260/Bengali/012/B-S-12-G-17.tif,1,12
109,./../BHSig260/Bengali/012/B-S-12-G-15.tif,1,12
110,./../BHSig260/Bengali/012/B-S-12-F-10.tif,0,12
111,./../BHSig260/Bengali/012/B-S-12-F-23.tif,0,12
112,./../BHSig260/Bengali/012/B-S-12-G-19.tif,1,12
113,./../BHSig260/Bengali/012/B-S-12-G-18.tif,1,12
114,./../BHSig260/Bengali/012/B-S-12-G-12.tif,1,12
115,./../BHSig260/Bengali/012/B-S-12-G-23.tif,1,12
116,./../BHSig260/Bengali/012/B-S-12-F-28.tif,0,12
117,./../BHSig260/Bengali/012/B-S-12-G-04.tif,1,12
118,./../BHSig260/Bengali/012/B-S-12-F-13.tif,0,12
119,./../BHSig260/Bengali/012/B-S-12-G-14.tif,1,12
120,./../BHSig260/Bengali/012/B-S-12-G-06.tif,1,12
121,./../BHSig260/Bengali/012/B-S-12-F-26.tif,0,12
122,./../BHSig260/Bengali/012/B-S-12-G-24.tif,1,12
123,./../BHSig260/Bengali/012/B-S-12-F-06.tif,0,12
124,./../BHSig260/Bengali/012/B-S-12-F-20.tif,0,12
125,./../BHSig260/Bengali/012/B-S-12-G-01.tif,1,12
126,./../BHSig260/Bengali/012/B-S-12-G-11.tif,1,12
127,./../BHSig260/Bengali/012/B-S-12-F-27.tif,0,12
128,./../BHSig260/Bengali/012/B-S-12-G-10.tif,1,12
129,./../BHSig260/Bengali/012/B-S-12-F-25.tif,0,12
130,./../BHSig260/Bengali/012/B-S-12-F-01.tif,0,12
131,./../BHSig260/Bengali/012/B-S-12-F-07.tif,0,12
132,./../BHSig260/Bengali/012/B-S-12-F-03.tif,0,12
133,./../BHSig260/Bengali/012/B-S-12-G-16.tif,1,12
134,./../BHSig260/Bengali/012/B-S-12-G-21.tif,1,12
135,./../BHSig260/Bengali/012/B-S-12-F-19.tif,0,12
136,./../BHSig260/Bengali/012/B-S-12-F-12.tif,0,12
137,./../BHSig260/Bengali/012/B-S-12-F-14.tif,0,12
138,./../BHSig260/Bengali/012/B-S-12-F-30.tif,0,12
139,./../BHSig260/Bengali/012/B-S-12-G-07.tif,1,12
140,./../BHSig260/Bengali/012/B-S-12-F-05.tif,0,12
141,./../BHSig260/Bengali/012/B-S-12-F-22.tif,0,12
142,./../BHSig260/Bengali/012/B-S-12-G-13.tif,1,12
143,./../BHSig260/Bengali/012/B-S-12-F-29.tif,0,12
144,./../BHSig260/Bengali/012/B-S-12-F-04.tif,0,12
145,./../BHSig260/Bengali/012/B-S-12-F-16.tif,0,12
146,./../BHSig260/Bengali/012/B-S-12-F-02.tif,0,12
147,./../BHSig260/Bengali/012/B-S-12-G-09.tif,1,12
148,./../BHSig260/Bengali/012/B-S-12-F-09.tif,0,12
149,./../BHSig260/Bengali/012/B-S-12-F-08.tif,0,12
150,./../BHSig260/Bengali/012/B-S-12-F-15.tif,0,12
151,./../BHSig260/Bengali/012/B-S-12-F-11.tif,0,12
152,./../BHSig260/Bengali/012/B-S-12-F-24.tif,0,12
153,./../BHSig260/Bengali/012/B-S-12-G-03.tif,1,12
154,./../BHSig260/Bengali/012/B-S-12-F-17.tif,0,12
155,./../BHSig260/Bengali/012/B-S-12-F-18.tif,0,12
156,./../BHSig260/Bengali/012/B-S-12-G-02.tif,1,12
157,./../BHSig260/Bengali/012/B-S-12-G-22.tif,1,12
158,./../BHSig260/Bengali/012/B-S-12-G-08.tif,1,12
159,./../BHSig260/Bengali/012/B-S-12-F-21.tif,0,12
160,./../BHSig260/Bengali/012/B-S-12-G-20.tif,1,12
161,./../BHSig260/Bengali/012/B-S-12-G-05.tif,1,12
162,./../BHSig260/Bengali/011/B-S-11-F-12.tif,0,11
163,./../BHSig260/Bengali/011/B-S-11-F-17.tif,0,11
164,./../BHSig260/Bengali/011/B-S-11-G-17.tif,1,11
165,./../BHSig260/Bengali/011/B-S-11-F-24.tif,0,11
166,./../BHSig260/Bengali/011/B-S-11-F-03.tif,0,11
167,./../BHSig260/Bengali/011/B-S-11-F-15.tif,0,11
168,./../BHSig260/Bengali/011/B-S-11-G-15.tif,1,11
169,./../BHSig260/Bengali/011/B-S-11-G-23.tif,1,11
170,./../BHSig260/Bengali/011/B-S-11-F-14.tif,0,11
171,./../BHSig260/Bengali/011/B-S-11-F-20.tif,0,11
172,./../BHSig260/Bengali/011/B-S-11-F-26.tif,0,11
173,./../BHSig260/Bengali/011/B-S-11-G-04.tif,1,11
174,./../BHSig260/Bengali/011/B-S-11-F-21.tif,0,11
175,./../BHSig260/Bengali/011/B-S-11-G-06.tif,1,11
176,./../BHSig260/Bengali/011/B-S-11-G-18.tif,1,11
177,./../BHSig260/Bengali/011/B-S-11-F-28.tif,0,11
178,./../BHSig260/Bengali/011/B-S-11-F-27.tif,0,11
179,./../BHSig260/Bengali/011/B-S-11-G-10.tif,1,11
180,./../BHSig260/Bengali/011/B-S-11-G-24.tif,1,11
181,./../BHSig260/Bengali/011/B-S-11-F-19.tif,0,11
182,./../BHSig260/Bengali/011/B-S-11-G-01.tif,1,11
183,./../BHSig260/Bengali/011/B-S-11-F-25.tif,0,11
184,./../BHSig260/Bengali/011/B-S-11-G-16.tif,1,11
185,./../BHSig260/Bengali/011/B-S-11-G-21.tif,1,11
186,./../BHSig260/Bengali/011/B-S-11-G-12.tif,1,11
187,./../BHSig260/Bengali/011/B-S-11-F-13.tif,0,11
188,./../BHSig260/Bengali/011/B-S-11-F-23.tif,0,11
189,./../BHSig260/Bengali/011/B-S-11-G-05.tif,1,11
190,./../BHSig260/Bengali/011/B-S-11-G-03.tif,1,11
191,./../BHSig260/Bengali/011/B-S-11-F-07.tif,0,11
192,./../BHSig260/Bengali/011/B-S-11-G-11.tif,1,11
193,./../BHSig260/Bengali/011/B-S-11-F-05.tif,0,11
194,./../BHSig260/Bengali/011/B-S-11-G-14.tif,1,11
195,./../BHSig260/Bengali/011/B-S-11-G-20.tif,1,11
196,./../BHSig260/Bengali/011/B-S-11-G-13.tif,1,11
197,./../BHSig260/Bengali/011/B-S-11-F-11.tif,0,11
198,./../BHSig260/Bengali/011/B-S-11-G-08.tif,1,11
199,./../BHSig260/Bengali/011/B-S-11-G-22.tif,1,11
200,./../BHSig260/Bengali/011/B-S-11-F-18.tif,0,11
201,./../BHSig260/Bengali/011/B-S-11-F-22.tif,0,11
202,./../BHSig260/Bengali/011/B-S-11-F-06.tif,0,11
203,./../BHSig260/Bengali/011/B-S-11-G-09.tif,1,11
204,./../BHSig260/Bengali/011/B-S-11-F-10.tif,0,11
205,./../BHSig260/Bengali/011/B-S-11-G-07.tif,1,11
206,./../BHSig260/Bengali/011/B-S-11-F-04.tif,0,11
207,./../BHSig260/Bengali/011/B-S-11-F-08.tif,0,11
208,./../BHSig260/Bengali/011/B-S-11-F-30.tif,0,11
209,./../BHSig260/Bengali/011/B-S-11-F-29.tif,0,11
210,./../BHSig260/Bengali/011/B-S-11-F-02.tif,0,11
211,./../BHSig260/Bengali/011/B-S-11-G-02.tif,1,11
212,./../BHSig260/Bengali/011/B-S-11-F-16.tif,0,11
213,./../BHSig260/Bengali/011/B-S-11-G-19.tif,1,11
214,./../BHSig260/Bengali/011/B-S-11-F-01.tif,0,11
215,./../BHSig260/Bengali/011/B-S-11-F-09.tif,0,11
216,./../BHSig260/Bengali/043/B-S-43-F-04.tif,0,43
217,./../BHSig260/Bengali/043/B-S-43-G-08.tif,1,43
218,./../BHSig260/Bengali/043/B-S-43-F-20.tif,0,43
219,./../BHSig260/Bengali/043/B-S-43-F-27.tif,0,43
220,./../BHSig260/Bengali/043/B-S-43-G-10.tif,1,43
221,./../BHSig260/Bengali/043/B-S-43-G-19.tif,1,43
222,./../BHSig260/Bengali/043/B-S-43-G-01.tif,1,43
223,./../BHSig260/Bengali/043/B-S-43-F-17.tif,0,43
224,./../BHSig260/Bengali/043/B-S-43-G-05.tif,1,43
225,./../BHSig260/Bengali/043/B-S-43-F-24.tif,0,43
226,./../BHSig260/Bengali/043/B-S-43-F-07.tif,0,43
227,./../BHSig260/Bengali/043/B-S-43-F-22.tif,0,43
228,./../BHSig260/Bengali/043/B-S-43-F-28.tif,0,43
229,./../BHSig260/Bengali/043/B-S-43-F-15.tif,0,43
230,./../BHSig260/Bengali/043/B-S-43-F-29.tif,0,43
231,./../BHSig260/Bengali/043/B-S-43-F-14.tif,0,43
232,./../BHSig260/Bengali/043/B-S-43-G-11.tif,1,43
233,./../BHSig260/Bengali/043/B-S-43-F-19.tif,0,43
234,./../BHSig260/Bengali/043/B-S-43-F-13.tif,0,43
235,./../BHSig260/Bengali/043/B-S-43-G-12.tif,1,43
236,./../BHSig260/Bengali/043/B-S-43-F-03.tif,0,43
237,./../BHSig260/Bengali/043/B-S-43-G-09.tif,1,43
238,./../BHSig260/Bengali/043/B-S-43-F-30.tif,0,43
239,./../BHSig260/Bengali/043/B-S-43-F-02.tif,0,43
240,./../BHSig260/Bengali/043/B-S-43-G-16.tif,1,43
241,./../BHSig260/Bengali/043/B-S-43-F-16.tif,0,43
242,./../BHSig260/Bengali/043/B-S-43-G-14.tif,1,43
243,./../BHSig260/Bengali/043/B-S-43-G-23.tif,1,43
244,./../BHSig260/Bengali/043/B-S-43-F-10.tif,0,43
245,./../BHSig260/Bengali/043/B-S-43-G-24.tif,1,43
246,./../BHSig260/Bengali/043/B-S-43-G-21.tif,1,43
247,./../BHSig260/Bengali/043/B-S-43-F-23.tif,0,43
248,./../BHSig260/Bengali/043/B-S-43-F-12.tif,0,43
249,./../BHSig260/Bengali/043/B-S-43-G-06.tif,1,43
250,./../BHSig260/Bengali/043/B-S-43-G-20.tif,1,43
251,./../BHSig260/Bengali/043/B-S-43-F-05.tif,0,43
252,./../BHSig260/Bengali/043/B-S-43-G-13.tif,1,43
253,./../BHSig260/Bengali/043/B-S-43-G-03.tif,1,43
254,./../BHSig260/Bengali/043/B-S-43-G-17.tif,1,43
255,./../BHSig260/Bengali/043/B-S-43-F-25.tif,0,43
256,./../BHSig260/Bengali/043/B-S-43-F-18.tif,0,43
257,./../BHSig260/Bengali/043/B-S-43-G-02.tif,1,43
258,./../BHSig260/Bengali/043/B-S-43-G-15.tif,1,43
259,./../BHSig260/Bengali/043/B-S-43-F-01.tif,0,43
260,./../BHSig260/Bengali/043/B-S-43-G-04.tif,1,43
261,./../BHSig260/Bengali/043/B-S-43-F-08.tif,0,43
262,./../BHSig260/Bengali/043/B-S-43-G-18.tif,1,43
263,./../BHSig260/Bengali/043/B-S-43-F-09.tif,0,43
264,./../BHSig260/Bengali/043/B-S-43-F-11.tif,0,43
265,./../BHSig260/Bengali/043/B-S-43-G-22.tif,1,43
266,./../BHSig260/Bengali/043/B-S-43-G-07.tif,1,43
267,./../BHSig260/Bengali/043/B-S-43-F-06.tif,0,43
268,./../BHSig260/Bengali/043/B-S-43-F-21.tif,0,43
269,./../BHSig260/Bengali/043/B-S-43-F-26.tif,0,43
270,./../BHSig260/Bengali/059/B-S-59-G-03.tif,1,59
271,./../BHSig260/Bengali/059/B-S-59-G-24.tif,1,59
272,./../BHSig260/Bengali/059/B-S-59-G-08.tif,1,59
273,./../BHSig260/Bengali/059/B-S-59-F-24.tif,0,59
274,./../BHSig260/Bengali/059/B-S-59-F-23.tif,0,59
275,./../BHSig260/Bengali/059/B-S-59-F-18.tif,0,59
276,./../BHSig260/Bengali/059/B-S-59-F-19.tif,0,59
277,./../BHSig260/Bengali/059/B-S-59-G-15.tif,1,59
278,./../BHSig260/Bengali/059/B-S-59-F-15.tif,0,59
279,./../BHSig260/Bengali/059/B-S-59-G-20.tif,1,59
280,./../BHSig260/Bengali/059/B-S-59-G-16.tif,1,59
281,./../BHSig260/Bengali/059/B-S-59-G-12.tif,1,59
282,./../BHSig260/Bengali/059/B-S-59-F-03.tif,0,59
283,./../BHSig260/Bengali/059/B-S-59-F-01.tif,0,59
284,./../BHSig260/Bengali/059/B-S-59-G-22.tif,1,59
285,./../BHSig260/Bengali/059/B-S-59-F-30.tif,0,59
286,./../BHSig260/Bengali/059/B-S-59-G-19.tif,1,59
287,./../BHSig260/Bengali/059/B-S-59-F-26.tif,0,59
288,./../BHSig260/Bengali/059/B-S-59-G-06.tif,1,59
289,./../BHSig260/Bengali/059/B-S-59-G-14.tif,1,59
290,./../BHSig260/Bengali/059/B-S-59-F-13.tif,0,59
291,./../BHSig260/Bengali/059/B-S-59-G-17.tif,1,59
292,./../BHSig260/Bengali/059/B-S-59-G-13.tif,1,59
293,./../BHSig260/Bengali/059/B-S-59-F-29.tif,0,59
294,./../BHSig260/Bengali/059/B-S-59-F-08.tif,0,59
295,./../BHSig260/Bengali/059/B-S-59-F-28.tif,0,59
296,./../BHSig260/Bengali/059/B-S-59-F-10.tif,0,59
297,./../BHSig260/Bengali/059/B-S-59-F-12.tif,0,59
298,./../BHSig260/Bengali/059/B-S-59-F-14.tif,0,59
299,./../BHSig260/Bengali/059/B-S-59-F-17.tif,0,59
300,./../BHSig260/Bengali/059/B-S-59-G-02.tif,1,59
301,./../BHSig260/Bengali/059/B-S-59-F-05.tif,0,59
302,./../BHSig260/Bengali/059/B-S-59-G-11.tif,1,59
303,./../BHSig260/Bengali/059/B-S-59-G-07.tif,1,59
304,./../BHSig260/Bengali/059/B-S-59-F-07.tif,0,59
305,./../BHSig260/Bengali/059/B-S-59-F-22.tif,0,59
306,./../BHSig260/Bengali/059/B-S-59-F-04.tif,0,59
307,./../BHSig260/Bengali/059/B-S-59-G-05.tif,1,59
308,./../BHSig260/Bengali/059/B-S-59-G-21.tif,1,59
309,./../BHSig260/Bengali/059/B-S-59-F-16.tif,0,59
310,./../BHSig260/Bengali/059/B-S-59-G-18.tif,1,59
311,./../BHSig260/Bengali/059/B-S-59-F-11.tif,0,59
312,./../BHSig260/Bengali/059/B-S-59-F-02.tif,0,59
313,./../BHSig260/Bengali/059/B-S-59-F-21.tif,0,59
314,./../BHSig260/Bengali/059/B-S-59-G-04.tif,1,59
315,./../BHSig260/Bengali/059/B-S-59-G-23.tif,1,59
316,./../BHSig260/Bengali/059/B-S-59-F-27.tif,0,59
317,./../BHSig260/Bengali/059/B-S-59-F-06.tif,0,59
318,./../BHSig260/Bengali/059/B-S-59-G-01.tif,1,59
319,./../BHSig260/Bengali/059/B-S-59-F-09.tif,0,59
320,./../BHSig260/Bengali/059/B-S-59-F-20.tif,0,59
321,./../BHSig260/Bengali/059/B-S-59-F-25.tif,0,59
322,./../BHSig260/Bengali/059/B-S-59-G-10.tif,1,59
323,./../BHSig260/Bengali/059/B-S-59-G-09.tif,1,59
324,./../BHSig260/Bengali/044/B-S-44-G-23.tif,1,44
325,./../BHSig260/Bengali/044/B-S-44-G-22.tif,1,44
326,./../BHSig260/Bengali/044/B-S-44-G-21.tif,1,44
327,./../BHSig260/Bengali/044/B-S-44-F-28.tif,0,44
328,./../BHSig260/Bengali/044/B-S-44-G-13.tif,1,44
329,./../BHSig260/Bengali/044/B-S-44-G-06.tif,1,44
330,./../BHSig260/Bengali/044/B-S-44-F-09.tif,0,44
331,./../BHSig260/Bengali/044/B-S-44-G-17.tif,1,44
332,./../BHSig260/Bengali/044/B-S-44-F-08.tif,0,44
333,./../BHSig260/Bengali/044/B-S-44-G-05.tif,1,44
334,./../BHSig260/Bengali/044/B-S-44-F-18.tif,0,44
335,./../BHSig260/Bengali/044/B-S-44-G-24.tif,1,44
336,./../BHSig260/Bengali/044/B-S-44-G-12.tif,1,44
337,./../BHSig260/Bengali/044/B-S-44-G-09.tif,1,44
338,./../BHSig260/Bengali/044/B-S-44-F-14.tif,0,44
339,./../BHSig260/Bengali/044/B-S-44-F-07.tif,0,44
340,./../BHSig260/Bengali/044/B-S-44-F-24.tif,0,44
341,./../BHSig260/Bengali/044/B-S-44-F-13.tif,0,44
342,./../BHSig260/Bengali/044/B-S-44-F-21.tif,0,44
343,./../BHSig260/Bengali/044/B-S-44-F-20.tif,0,44
344,./../BHSig260/Bengali/044/B-S-44-F-29.tif,0,44
345,./../BHSig260/Bengali/044/B-S-44-G-20.tif,1,44
346,./../BHSig260/Bengali/044/B-S-44-F-23.tif,0,44
347,./../BHSig260/Bengali/044/B-S-44-F-11.tif,0,44
348,./../BHSig260/Bengali/044/B-S-44-F-15.tif,0,44
349,./../BHSig260/Bengali/044/B-S-44-F-06.tif,0,44
350,./../BHSig260/Bengali/044/B-S-44-F-05.tif,0,44
351,./../BHSig260/Bengali/044/B-S-44-F-25.tif,0,44
352,./../BHSig260/Bengali/044/B-S-44-G-04.tif,1,44
353,./../BHSig260/Bengali/044/B-S-44-F-10.tif,0,44
354,./../BHSig260/Bengali/044/B-S-44-G-15.tif,1,44
355,./../BHSig260/Bengali/044/B-S-44-G-16.tif,1,44
356,./../BHSig260/Bengali/044/B-S-44-F-04.tif,0,44
357,./../BHSig260/Bengali/044/B-S-44-F-27.tif,0,44
358,./../BHSig260/Bengali/044/B-S-44-G-02.tif,1,44
359,./../BHSig260/Bengali/044/B-S-44-F-16.tif,0,44
360,./../BHSig260/Bengali/044/B-S-44-F-19.tif,0,44
361,./../BHSig260/Bengali/044/B-S-44-G-07.tif,1,44
362,./../BHSig260/Bengali/044/B-S-44-F-03.tif,0,44
363,./../BHSig260/Bengali/044/B-S-44-G-19.tif,1,44
364,./../BHSig260/Bengali/044/B-S-44-G-18.tif,1,44
365,./../BHSig260/Bengali/044/B-S-44-G-08.tif,1,44
366,./../BHSig260/Bengali/044/B-S-44-G-03.tif,1,44
367,./../BHSig260/Bengali/044/B-S-44-F-30.tif,0,44
368,./../BHSig260/Bengali/044/B-S-44-F-01.tif,0,44
369,./../BHSig260/Bengali/044/B-S-44-F-22.tif,0,44
370,./../BHSig260/Bengali/044/B-S-44-G-11.tif,1,44
371,./../BHSig260/Bengali/044/B-S-44-G-01.tif,1,44
372,./../BHSig260/Bengali/044/B-S-44-F-12.tif,0,44
373,./../BHSig260/Bengali/044/B-S-44-F-26.tif,0,44
374,./../BHSig260/Bengali/044/B-S-44-F-02.tif,0,44
375,./../BHSig260/Bengali/044/B-S-44-G-10.tif,1,44
376,./../BHSig260/Bengali/044/B-S-44-F-17.tif,0,44
377,./../BHSig260/Bengali/044/B-S-44-G-14.tif,1,44
378,./../BHSig260/Bengali/064/B-S-64-F-22.tif,0,64
379,./../BHSig260/Bengali/064/B-S-64-G-15.tif,1,64
380,./../BHSig260/Bengali/064/B-S-64-G-12.tif,1,64
381,./../BHSig260/Bengali/064/B-S-64-F-06.tif,0,64
382,./../BHSig260/Bengali/064/B-S-64-F-28.tif,0,64
383,./../BHSig260/Bengali/064/B-S-64-F-18.tif,0,64
384,./../BHSig260/Bengali/064/B-S-64-G-19.tif,1,64
385,./../BHSig260/Bengali/064/B-S-64-G-13.tif,1,64
386,./../BHSig260/Bengali/064/B-S-64-G-01.tif,1,64
387,./../BHSig260/Bengali/064/B-S-64-F-15.tif,0,64
388,./../BHSig260/Bengali/064/B-S-64-G-05.tif,1,64
389,./../BHSig260/Bengali/064/B-S-64-G-07.tif,1,64
390,./../BHSig260/Bengali/064/B-S-64-F-08.tif,0,64
391,./../BHSig260/Bengali/064/B-S-64-G-17.tif,1,64
392,./../BHSig260/Bengali/064/B-S-64-F-04.tif,0,64
393,./../BHSig260/Bengali/064/B-S-64-F-24.tif,0,64
394,./../BHSig260/Bengali/064/B-S-64-F-12.tif,0,64
395,./../BHSig260/Bengali/064/B-S-64-G-10.tif,1,64
396,./../BHSig260/Bengali/064/B-S-64-F-14.tif,0,64
397,./../BHSig260/Bengali/064/B-S-64-F-13.tif,0,64
398,./../BHSig260/Bengali/064/B-S-64-G-16.tif,1,64
399,./../BHSig260/Bengali/064/B-S-64-G-24.tif,1,64
400,./../BHSig260/Bengali/064/B-S-64-F-29.tif,0,64
401,./../BHSig260/Bengali/064/B-S-64-G-02.tif,1,64
402,./../BHSig260/Bengali/064/B-S-64-G-23.tif,1,64
403,./../BHSig260/Bengali/064/B-S-64-F-09.tif,0,64
404,./../BHSig260/Bengali/064/B-S-64-F-03.tif,0,64
405,./../BHSig260/Bengali/064/B-S-64-G-11.tif,1,64
406,./../BHSig260/Bengali/064/B-S-64-G-14.tif,1,64
407,./../BHSig260/Bengali/064/B-S-64-F-30.tif,0,64
408,./../BHSig260/Bengali/064/B-S-64-G-18.tif,1,64
409,./../BHSig260/Bengali/064/B-S-64-F-21.tif,0,64
410,./../BHSig260/Bengali/064/B-S-64-F-01.tif,0,64
